-0.899999999999999 -1.7000000000000153 -0.1999999999999984 0 -0.9499576687812805 -0.1936240941286087 -0.24513307213783264
-0.899999999999999 -1.7000000000000153 -0.09999999999999831 0 -0.9762935638427734 -0.19355164468288422 -0.096895232796669
-0.899999999999999 -1.7000000000000153 1.7763568394002505e-15 0 -0.9721449613571167 -0.20390550792217255 0.11557167023420334
-0.899999999999999 -1.7000000000000153 0.10000000000000187 0 -0.9721449613571167 -0.20390550792217255 0.11557167023420334
-0.899999999999999 -1.6000000000000156 -0.1999999999999984 0 -0.9499576687812805 -0.1936240941286087 -0.24513307213783264
-0.899999999999999 -1.6000000000000156 -0.09999999999999831 0 -0.9767531752586365 -0.19187405705451965 -0.09559029340744019
-0.899999999999999 -1.6000000000000156 1.7763568394002505e-15 0 -0.9712421298027039 -0.21228821575641632 0.10780767351388931
-0.899999999999999 -1.6000000000000156 0.10000000000000187 0 -0.9918583035469055 -0.055961839854717255 0.11439137905836105
-0.899999999999999 -1.6000000000000156 0.20000000000000195 0 -0.9447878003120422 -0.08607028424739838 0.31617704033851624
-0.899999999999999 -1.500000000000016 -0.2999999999999985 0 -0.9725636839866638 -0.06744010001420975 -0.22264695167541504
-0.899999999999999 -1.500000000000016 -0.1999999999999984 0 -0.9725636839866638 -0.06744010001420975 -0.22264695167541504
-0.899999999999999 -1.500000000000016 -0.09999999999999831 0 -0.9948191046714783 -0.04869592562317848 -0.08923916518688202
-0.899999999999999 -1.500000000000016 1.7763568394002505e-15 0 -0.991961658000946 -0.06857600063085556 0.10634561628103256
-0.899999999999999 -1.500000000000016 0.10000000000000187 0 -0.991961658000946 -0.06857600063085556 0.10634561628103256
-0.899999999999999 -1.500000000000016 0.20000000000000195 0 -0.9465556144714355 -0.10100715607404709 0.3063168525695801
-0.899999999999999 -1.4000000000000163 -0.2999999999999985 0 -0.9790397882461548 -0.008074590004980564 -0.2035091072320938
-0.899999999999999 -1.4000000000000163 -0.1999999999999984 0 -0.9790397882461548 -0.008074590004980564 -0.2035091072320938
-0.899999999999999 -1.4000000000000163 -0.09999999999999831 0 -0.9936115741729736 0.08117751777172089 -0.07839813083410263
-0.899999999999999 -1.4000000000000163 1.7763568394002505e-15 0 -0.9898825883865356 0.10083740949630737 0.0998203307390213
-0.899999999999999 -1.4000000000000163 0.10000000000000187 0 -0.9898825883865356 0.10083740949630737 0.0998203307390213
-0.899999999999999 -1.4000000000000163 0.20000000000000195 0 -0.949404239654541 0.09436500817537308 0.29954448342323303
-0.899999999999999 -1.3000000000000167 -0.2999999999999985 0 -0.9794487953186035 0.07422377169132233 -0.1875392198562622
